ChannelName,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,is_safety_related,compound_score,sentiment,cluster
11Alive,"Family and friends are grieving the loss of Jaylan Major, the teen shot and killed at the East Point MARTA station last weekend. Jaylan was 16 years old. His loved ones are now calling for a stop to youth gun violence.

Read more: https://www.11alive.com/article/news/crime/family-plans-vigil-for-teen-killed-at-east-point-marta-station-jaylan-major-shot-youth-gun-violence/85-aae2b244-3007-41e5-b956-8d9fc8fdc078

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-05-04T02:28:28.000Z,13.0,0.0,0.0,458.0,True,-0.1531,negative,0
lee,Happening simultaneously with the shooting in Atlanta is the burning of the MARTA headquarters building 🔥🔥🔥#MARTA,2023-05-03T18:56:36.476Z,2.0,3.0,0.0,0.0,True,0.0,neutral,2
11Alive,"On top of Taylor Swift taking over the Benz for three nights, Janet Jackson's concert was moved to Friday night, which is next door at State Farm Arena. 11Alive's Cody Alcorn spoke with MARTA's Director of Rail Operations, Jorge Bernard, to see how they're preparing for the massive crowds.

Read more: https://www.11alive.com/article/news/entertainment-news/marta-preps-massive-crowds-downtown-atlanta/85-df1073a5-d3b4-47b6-b646-b2f3469ac6fd

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-04-28T03:14:06.000Z,8.0,0.0,0.0,369.0,True,0.7269,positive,0
11Alive,Police are searching for the suspect in the shooting.,2023-04-12T10:17:14.000Z,8.0,0.0,,399.0,True,-0.296,negative,1
11Alive,"A man is dead after being shot in the head at an Atlanta MARTA station Tuesday afternoon, according to MARTA Police. Authorities said it happened around 4:20 p.m. at the Ashby MARTA station, which is located at 65 Joseph E Lowery Blvd NW, just west of Downtown Atlanta.

Read more: https://www.11alive.com/article/news/crime/shooting-near-ashby-marta-station/85-71ffa09b-388b-4956-a86f-c4b504ce809b

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-04-12T03:14:35.000Z,57.0,0.0,,1208.0,True,0.1901,positive,0
11Alive,"UPDATE: One person is dead after a shooting at an Atlanta MARTA station Tuesday afternoon, according to MARTA Police. Authorities said no one is in custody at this time.",2023-04-11T22:17:03.000Z,144.0,19.0,139.0,0.0,True,-0.7579,negative,1
11Alive,"UPDATE: One person is dead after a shooting at an Atlanta MARTA station Tuesday afternoon, according to MARTA Police. Authorities said no one is in custody at this time.",2023-04-11T22:17:03.000Z,144.0,19.0,139.0,0.0,True,-0.7579,negative,1
11Alive,"Authorities are investigating a shooting near the Ashby MARTA station Tuesday afternoon, according to a spokesperson from MARTA. MARTA tweeted that police activity is impacting its westbound platform near the Ashby MARTA station, which is located at 65 Joseph E Lowery Blvd NW. 

Read more: https://www.11alive.com/article/news/crime/shooting-near-ashby-marta-station/85-71ffa09b-388b-4956-a86f-c4b504ce809b

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-04-11T21:35:27.000Z,4.0,0.0,,240.0,True,0.5267,positive,0
11Alive,"Atlanta City Council members held a press conference Tuesday to discuss an approved resolution by the council calling for a financial audit of the More MARTA Program. MARTA issued a statement Tuesday afternoon, calling the city council's position ""disappointing and disingenuous.""

Read more: https://www.11alive.com/article/news/community/atlanta-city-council-more-marta-program-audit/85-ca8f346e-4f75-48ff-8f4d-f649e6f47b3f

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-03-22T03:44:03.000Z,9.0,0.0,,398.0,True,0.6249,positive,0
11Alive,"MARTA Police released a statement saying, in part, it has provided all video and documentation requested to the GBI after a man was shot and killed by its department. 

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-03-02T23:29:08.000Z,6.0,0.0,,404.0,True,0.3716,positive,0
11Alive,"MARTA's streetcars are making a return after riders waited three months for this day. We got a behind-the-scenes look as MARTA made final preparations. 

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-03-02T22:57:31.000Z,3.0,0.0,,124.0,True,0.6486,positive,0
11Alive,"Family and friends are demanding answers in the deadly shooting of a man at a MARTA station. We just heard from the loved ones of 23-year-old Osiris Bennett.

Read more: https://www.11alive.com/article/news/local/north-avenue-marta-station-closed-police-activity/85-16ae8820-84f3-4065-978f-646b47f45288

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-02-28T04:15:43.000Z,17.0,0.0,,738.0,True,0.81,positive,0
11Alive,"Georgia Bureau of Investigation agents are at the North Avenue station after a man pointed a gun at MARTA police and officers shot him, authorities said. Here is what we know.

Read more: https://www.11alive.com/article/news/local/north-avenue-marta-station-closed-police-activity/85-16ae8820-84f3-4065-978f-646b47f45288

 11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-02-25T04:07:29.000Z,98.0,0.0,,8209.0,True,0.5574,positive,0
Atlanta News First ,"Atlanta News First Anchor Allen Devlin discusses the TOP Stories this Friday Evening:

1). Marta Station Shooting
2). New Voice of the Braves
3). Flat Creek Floyd Returns
4). Ukraine-Russia War Reaches 1-Year Mark",2023-02-25T01:25:44.000Z,6.0,0.0,,205.0,True,0.186,positive,2
Atlanta News First,Atlanta News First Anchor Allen Devlin discusses the TOP Stories this Friday Evening: 1). Marta Station Shooting 2). New Voice of the Braves 3). Flat Creek Floyd Returns 4). Ukraine-Russia War Reaches 1-Year Mark,2023-02-25T01:00:54.000Z,9.0,1.0,4.0,0.0,True,0.186,positive,2
Atlanta News First,"More than a year after an Atlanta News First investigation uncovered numerous violent attacks against MARTA bus operators, the transit authority is fighting back against crime. #Marta",2023-02-11T01:23:02.000Z,6.0,0.0,4.0,0.0,True,-0.91,negative,2
CBS46,"More than a year after an Atlanta News First investigation uncovered numerous violent attacks against MARTA bus operators, the transit authority is fighting back against crime. https://t.co/Owwq8JsbdS",2023-02-11T01:23:00.000Z,0.0,0.0,0.0,,True,-0.91,negative,2
Fulton County Commissioner Natalie Hall-District 4,"Congratulations to Mr. Coy Dumas, Jr., The Department of Real Estate Asset Management, and The Public Works Department on being recognized for your service to City of Atlanta and Fulton County residents. 

The Department of Real Estate and Asset Management (DREAM) has two employees, Benjamin Wright, a Central Fulton Building Maintenance Supervisor, and Patrick Ent, a Greater Fulton Building Maintenance Supervisor, along with Department Director Joe Davis, that worked through the entirety of both County holiday periods, responding to facility issues at 16 buildings. Their response included securing the affected plumbing and fire sprinkler systems, facilitating necessary repairs in conjunction with contractors, and providing daily access to restoration contractors. 

The Public Works Department has a total of 14 employees that worked through the holiday weekend and repaired two major water main leaks, one on Marietta Street in Alpharetta and the other on Haynes Bridge Road in Johns Creek, as well as answered over 130 calls from residents with frozen pipes. Staff assisted homeowners with turning off water to their homes to minimize damage to their properties. 

Mr. Coy Dumas, Jr. is a native of the Adamsville community of Atlanta, Georgia and in 1972, joined what was then called Atlanta Transit as a bus operator. As a native of the Westside, he covered the West Atlanta routes and currently operates Route 853 out of the West Lake Station on the Blue Line. MARTA officials estimates that Mr. Dumas has carried approximately 2.8 million passengers on his bus since beginning his career in transit 50 years ago.

Mr. Dumas boasts a spotless driving record over his career and has never had a traffic accident. He is MARTA’s most veteran bus driver and wears operator badge #1. He's also been a mentor to countless bus operators over the past five decades, leads the Mentorship Program at the Perry Bus Facility, and he's made no plans to retire. 

 In commemoration of his unprecedented 50 years of dedicated service, Mr. Dumas was honored by the MARTA Board of Directors with a MARTA bus wrapped with his photo. 

#Heartwork #FultonCounty #Atlanta #CommissionerNatalieHall",2023-01-23T16:09:45.000Z,13.0,0.0,2.0,0.0,True,0.9645,positive,2
Dr. Tre Pennie,Surveillance video shows suspects laughing after shooting kills 2 kids n... https://t.co/b6GqXyWuBX via @YouTube Extremely sad story! This generation of young people simply don’t care.,2023-01-21T15:28:19.000Z,2.0,2.0,0.0,258.0,True,-0.4914,negative,1
WSB-TV,The cause of the fire is still under investigation.  https://t.co/kyK2hSNAW5,2022-12-27T12:30:03.000Z,0.0,0.0,0.0,0.0,True,-0.34,negative,1
WSB-TV,The cause of the fire is still under investigation.  https://t.co/zgPaA3s8jh,2022-12-27T11:30:13.000Z,2.0,1.0,0.0,0.0,True,-0.34,negative,1
WSB-TV,The cause of the fire is still under investigation.,2022-12-27T11:18:15.000Z,58.0,6.0,1.0,0.0,True,-0.34,negative,1
11Alive,"MARTA is spending $646 million to replace its aging fleet. 11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2022-12-16T11:46:41.000Z,9.0,0.0,,350.0,True,0.6486,positive,0
Reverend Raphael Warnock,Get fired up to vote at our GOTV rally with President @BarackObama this Thursday! 🔥 Here’s a good link to RSVP: https://t.co/60n6CIikE7,2022-11-30T01:15:29.000Z,5738.0,1952.0,374.0,0.0,True,-0.2481,negative,2
11Alive,"A man connected with a deadly shooting at the Five Points MARTA station in April has been taken into custody, Atlanta Police said.",2022-11-09T05:53:25.000Z,0.0,0.0,,199.0,True,0.0,neutral,1
Fulton County Sheriff's Office,"FCSO trains to prepare for a variety of situations. This week, an annual drill was held at the FulCo Jail, simulating the evacuation of inmates in the event of an emergency. Thanks to our partners: APD, FulCo E-911, Emergency Services, Corrections, Atlanta Fire Rescue, and MARTA. https://t.co/PV9vX6YZ2z",2022-10-28T14:19:58.000Z,1.0,1.0,0.0,0.0,True,-0.1027,negative,2
11Alive,"The Atlanta Pride Parade is the biggest event of the Festival, drawing more than 100,000 people in Midtown Atlanta. It is set to begin at Noon. It starts at the Atlanta Civic Center MARTA Station and continues down Peachtree Street. The parade will turn right onto 10th Street and end a block from the Charles Allen Gates to Piedmont Park. 

https://www.11alive.com/article/news/local/atlanta-pride-festival-kicks-off-in-person-after-hiatus/85-bc83512c-8c2a-4379-a290-d5062e0788b8

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Stream 24/7 on Roku, Amazon Fire TV: https://bit.ly/3TqWmiM 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2022-10-09T18:59:51.000Z,97.0,0.0,,5138.0,True,0.7311,positive,0
The Atlanta Journal-Constitution,"When Wellstar Health System closes the century-old AMC come Nov. 1, it won’t just be shutting an emergency room door and chopping away at Georgia’s number of hospital beds, say experts and community members. It will be changing the city.",2022-09-09T20:00:10.000Z,32.0,0.0,51.0,0.0,True,-0.3182,negative,2
11Alive,"MARTA is using new technology to keep transit safer and increase reliability. It's using artificial intelligence to learn how to predict potential failures. 

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Stream 24/7 on Roku, Amazon Fire TV: https://bit.ly/3TqWmiM 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2022-08-31T22:19:44.000Z,7.0,0.0,,241.0,True,0.7845,positive,0
nefertari00,"https://youtube.com/watch?v=2RrlDHAEeZc&feature=share
#massshooting in #atlanta but Very Little Coverage, Why? Black Female kills 2 White Men & wounds 2 #MidtownAtlanta was Shut Down & She still managed to ride Marta to #HartsfieldJacksonAirport #FakeNews it didn’t fit your #FakeNarrative to cause #Arson #Riots #smashandgrab so called #Protests #FakeNews Must be #Defunded #Taxpayers shouldn’t be funding @JohnKennedyLA @RepMTG ",2022-08-25T03:57:39.357Z,,,,0.0,True,-0.4329,negative,2
The Atlanta Journal-Constitution,Atlanta police are investigating the shooting of a man near downtown Tuesday afternoon that caused delays to streetcar operations along Auburn Avenue.,2022-08-24T00:30:08.000Z,15.0,2.0,34.0,0.0,True,0.0,neutral,1
Atlanta Journal-Constitution,"Shooting in downtown Atlanta causes delays to MARTA services
 https://t.co/LdiitDQYWm",2022-08-23T22:22:31.000Z,2.0,3.0,1.0,0.0,True,0.0,neutral,2
FOX 5 Atlanta,"Muhammed Bilal El-Amin wanted for shooting a man in the face at a MARTA train station on Nov. 27, 1994.  https://t.co/baFya3HJTM",2022-08-20T13:30:26.000Z,0.0,0.0,0.0,0.0,True,0.0,neutral,1
FOX 5 Atlanta,"Muhammed Bilal El-Amin wanted for shooting a man in the face at a MARTA train station on Nov. 27, 1994.  https://t.co/vbQUEGZXTV",2022-08-20T05:10:23.000Z,0.0,0.0,0.0,0.0,True,0.0,neutral,1
11Alive,"A man who'd been wanted in Atlanta for murder for nearly 28 years was finally caught this week during a routine traffic stop, according to the FBI.

The agency said in a release that Muhammed Bilal El-Amin was captured by the Oconee County Sheriff's Office, near Athens, in the course of the traffic stop.

It was not clear how deputies tied El-Amin to the 1994 crime during the traffic stop.

He'd had a FBI reward out for his arrest since the early 2000s, after allegedly shooting a man in the face with a handgun at the Oakland City MARTA station in Atlanta in November 1994.

Read more: https://www.11alive.com/article/news/crime/muhammed-bilal-el-amin-wanted-1994-atlanta-murder-captured/85-54c2607a-8edf-43f1-bf69-9b5a386127ef",2022-08-20T00:55:47.000Z,299.0,0.0,,4992.0,True,-0.9285,negative,1
FOX 5 Atlanta,"Muhammed Bilal El-Amin wanted for shooting a man in the face at a MARTA train station on Nov. 27, 1994.",2022-08-19T22:40:19.000Z,868.0,95.0,131.0,0.0,True,0.0,neutral,1
FOX 5 Atlanta,"Muhammed Bilal El-Amin wanted for shooting a man in the face at a MARTA train station on Nov. 27, 1994.  https://t.co/nHsAfJ2D3c",2022-08-19T20:40:06.000Z,0.0,0.0,0.0,0.0,True,0.0,neutral,1
WSB-TV,He was arrested at a different MARTA station than the one where he fired a rifle.,2022-08-12T12:30:05.000Z,60.0,6.0,28.0,0.0,True,-0.7717,negative,1
WSB-TV,He was arrested at a different MARTA station than the one where he fired a rifle  https://t.co/cA6jqMSH3F,2022-08-12T12:00:07.000Z,6.0,7.0,0.0,0.0,True,-0.7717,negative,1
Atlanta Journal-Constitution,Police arrest man suspected of shooting rifle at MARTA train station https://t.co/8WI11KAlro,2022-08-12T03:46:03.000Z,5.0,1.0,0.0,0.0,True,-0.5106,negative,1
WSB-TV,"Officials evacuated a MARTA train after a rider overheard another passenger say they had monkeypox. Read the full story at https://bit.ly/3QQBob1

Sign up to our daily newsletter: https://membercenter.wsbtv.com/newsletters

SUBSCRIBE: https://www.youtube.com/user/channel2actionnews?
app=desktop&sub_confirmation=1

ABOUT WSB-TV CHANNEL 2 ACTION NEWS:
WSB-TV Channel 2 Action News is your home for breaking news, live video, traffic, weather and
your guide to everything local for Atlanta and North Georgia.

CONNECT WITH WSB-TV:
Visit the WSB-TV Channel 2 Action News WEBSITE: https://www.wsbtv.com
Like WSB-TV Channel 2 Action News on FACEBOOK: https://www.facebook.com/wsbtv
Follow WSB-TV Channel 2 Action News on TWITTER: https://twitter.com/wsbtv
Follow WSB-TV Channel 2 Action News on INSTAGRAM: https://www.instagram.com/wsbtv",2022-08-10T13:16:24.000Z,72.0,0.0,,5259.0,True,0.3612,positive,2
